ID,Date,IUCR,Arrest,Domestic,District,ComArea,Latitude,Longitude
"","",Block,Location Description,Arrest,Beat,Ward,Updated On,Latitude
1311213,2001-01-01T01:13:09.000Z,0460,True,False,19.0,"",41.947084147,-87.656638694
1310269,2001-01-01T01:15:00.000Z,0420,False,False,4.0,"",41.741371597,-87.544345249
1311829,2001-01-01T01:15:00.000Z,1320,True,False,7.0,"",41.768747096,-87.64435914
1312546,2001-01-01T01:15:00.000Z,031A,False,False,3.0,"",41.785487819,-87.622377839
1313259,2001-01-01T01:15:00.000Z,143A,True,False,2.0,"",41.848349966,-87.627125238
1322860,2001-01-01T01:15:00.000Z,2250,True,False,12.0,"",41.885541654,-87.648232385
1310269,2001-01-01T01:15:00.000Z,0420,False,False,4.0,"",41.741371597,-87.544345249
1311829,2001-01-01T01:15:00.000Z,1320,True,False,7.0,"",41.768747096,-87.64435914
1312546,2001-01-01T01:15:00.000Z,031A,False,False,3.0,"",41.785487819,-87.622377839
1313259,2001-01-01T01:15:00.000Z,143A,True,False,2.0,"",41.848349966,-87.627125238
1322860,2001-01-01T01:15:00.000Z,2250,True,False,12.0,"",41.885541654,-87.648232385
1311337,2001-01-01T01:15:31.000Z,0460,False,False,19.0,"",41.926824002,-87.64470774
1311337,2001-01-01T01:15:31.000Z,0460,False,False,19.0,"",41.926824002,-87.64470774
1310583,2001-01-01T01:17:49.000Z,0910,False,False,4.0,"",41.681833696,-87.539966203
1310583,2001-01-01T01:17:49.000Z,0910,False,False,4.0,"",41.681833696,-87.539966203
1318148,2001-01-01T01:20:00.000Z,0460,False,True,3.0,"",41.771946817,-87.576311278
1318148,2001-01-01T01:20:00.000Z,0460,False,True,3.0,"",41.771946817,-87.576311278
1313255,2001-01-01T01:23:32.000Z,0460,True,False,18.0,"",41.892092606,-87.611570535
1313255,2001-01-01T01:23:32.000Z,0460,True,False,18.0,"",41.892092606,-87.611570535
1310286,2001-01-01T01:25:22.000Z,0820,False,False,9.0,"",41.801581646,-87.653425916
1310297,2001-01-01T01:25:22.000Z,0820,False,False,9.0,"",41.801581646,-87.653425916
1310286,2001-01-01T01:25:22.000Z,0820,False,False,9.0,"",41.801581646,-87.653425916
1310297,2001-01-01T01:25:22.000Z,0820,False,False,9.0,"",41.801581646,-87.653425916
1310291,2001-01-01T01:25:32.000Z,0460,False,False,22.0,"",41.711712703,-87.646752161
1310291,2001-01-01T01:25:32.000Z,0460,False,False,22.0,"",41.711712703,-87.646752161
1310259,2001-01-01T01:26:31.000Z,1320,False,True,4.0,"",41.701064638,-87.564403569
1310259,2001-01-01T01:26:31.000Z,1320,False,True,4.0,"",41.701064638,-87.564403569
1310603,2001-01-01T01:27:00.000Z,033B,False,False,15.0,"",41.902053311,-87.763681981
1310603,2001-01-01T01:27:00.000Z,033B,False,False,15.0,"",41.902053311,-87.763681981
1319950,2001-01-01T01:27:12.000Z,0460,True,False,8.0,"",41.783531414,-87.693369654
1319950,2001-01-01T01:27:12.000Z,0460,True,False,8.0,"",41.783531414,-87.693369654
1310871,2001-01-01T01:30:00.000Z,1320,False,False,17.0,"",41.959201122,-87.730752719
1311261,2001-01-01T01:30:00.000Z,0460,False,True,2.0,"",41.819577666,-87.608393954
1311699,2001-01-01T01:30:00.000Z,1310,False,False,2.0,"",41.811261723,-87.605230411
1311871,2001-01-01T01:30:00.000Z,1320,False,False,7.0,"",41.792302825,-87.65012094
1312150,2001-01-01T01:30:00.000Z,0560,True,False,25.0,"",41.916909145,-87.80588412
1313631,2001-01-01T01:30:00.000Z,0460,False,False,18.0,"",41.901904082,-87.628493305
1314729,2001-01-01T01:30:00.000Z,143A,True,False,12.0,"",41.855253074,-87.668729724
1314810,2001-01-01T01:30:00.000Z,141A,True,False,4.0,"",41.74168305,-87.555004205
1316383,2001-01-01T01:30:00.000Z,0430,False,False,25.0,"",41.934391163,-87.717402744
1317209,2001-01-01T01:30:00.000Z,2825,False,False,25.0,"",41.904134224,-87.75888062
1364976,2001-01-01T01:30:00.000Z,0281,False,False,1.0,"",41.887998194,-87.622568135
1918486,2001-01-01T01:30:00.000Z,0810,False,False,14.0,"",41.922733243,-87.695702825
1310871,2001-01-01T01:30:00.000Z,1320,False,False,17.0,"",41.959201122,-87.730752719
1311261,2001-01-01T01:30:00.000Z,0460,False,True,2.0,"",41.819577666,-87.608393954
1311699,2001-01-01T01:30:00.000Z,1310,False,False,2.0,"",41.811261723,-87.605230411
1311871,2001-01-01T01:30:00.000Z,1320,False,False,7.0,"",41.792302825,-87.65012094
1312150,2001-01-01T01:30:00.000Z,0560,True,False,25.0,"",41.916909145,-87.80588412
1313631,2001-01-01T01:30:00.000Z,0460,False,False,18.0,"",41.901904082,-87.628493305
1314729,2001-01-01T01:30:00.000Z,143A,True,False,12.0,"",41.855253074,-87.668729724
1314810,2001-01-01T01:30:00.000Z,141A,True,False,4.0,"",41.74168305,-87.555004205
1316383,2001-01-01T01:30:00.000Z,0430,False,False,25.0,"",41.934391163,-87.717402744
1317209,2001-01-01T01:30:00.000Z,2825,False,False,25.0,"",41.904134224,-87.75888062
1364976,2001-01-01T01:30:00.000Z,0281,False,False,1.0,"",41.887998194,-87.622568135
1310090,2001-01-01T01:31:50.000Z,0460,True,True,5.0,"",41.708680369,-87.627300911
1310090,2001-01-01T01:31:50.000Z,0460,True,True,5.0,"",41.708680369,-87.627300911
1312311,2001-01-01T01:35:00.000Z,041A,False,True,15.0,"",41.894882911,-87.746842815
1312311,2001-01-01T01:35:00.000Z,041A,False,True,15.0,"",41.894882911,-87.746842815
1310115,2001-01-01T01:36:00.000Z,0460,True,False,19.0,"",41.94549641,-87.654975626
1310115,2001-01-01T01:36:00.000Z,0460,True,False,19.0,"",41.94549641,-87.654975626
1311253,2001-01-01T01:39:18.000Z,1310,True,False,24.0,"",42.015918091,-87.669068759
1311253,2001-01-01T01:39:18.000Z,1310,True,False,24.0,"",42.015918091,-87.669068759
1310670,2001-01-01T01:40:00.000Z,0460,True,False,20.0,"",41.97533885,-87.654839226
1917251,2001-01-01T01:40:00.000Z,1310,False,False,10.0,"",41.862518801,-87.69564798
1310670,2001-01-01T01:40:00.000Z,0460,True,False,20.0,"",41.97533885,-87.654839226
1310529,2001-01-01T01:40:23.000Z,143A,False,False,4.0,"",41.703819543,-87.561887888
1310529,2001-01-01T01:40:23.000Z,143A,False,False,4.0,"",41.703819543,-87.561887888
1310510,2001-01-01T01:40:44.000Z,143A,False,False,4.0,"",41.703819543,-87.561887888
1310510,2001-01-01T01:40:44.000Z,143A,False,False,4.0,"",41.703819543,-87.561887888
1310251,2001-01-01T01:41:55.000Z,1310,False,True,4.0,"",41.735015675,-87.545928867
1310251,2001-01-01T01:41:55.000Z,1310,False,True,4.0,"",41.735015675,-87.545928867
1356980,2001-01-01T01:42:10.000Z,143B,False,False,11.0,"",41.878198694,-87.699476221
1356980,2001-01-01T01:42:10.000Z,143B,False,False,11.0,"",41.878198694,-87.699476221
1322861,2001-01-01T01:43:41.000Z,1320,False,False,6.0,"",41.723260516,-87.631262354
1322861,2001-01-01T01:43:41.000Z,1320,False,False,6.0,"",41.723260516,-87.631262354
1311058,2001-01-01T01:45:00.000Z,0820,False,False,17.0,"",41.964434537,-87.709722822
1311058,2001-01-01T01:45:00.000Z,0820,False,False,17.0,"",41.964434537,-87.709722822
1310022,2001-01-01T01:50:00.000Z,0910,True,False,22.0,"",41.685297476,-87.633835206
1313341,2001-01-01T01:50:00.000Z,0326,False,False,2.0,"","",""
1313719,2001-01-01T01:50:00.000Z,1310,True,False,25.0,"",41.926699888,-87.761044775
1310022,2001-01-01T01:50:00.000Z,0910,True,False,22.0,"",41.685297476,-87.633835206
1313341,2001-01-01T01:50:00.000Z,0326,False,False,2.0,"","",""
1313719,2001-01-01T01:50:00.000Z,1310,True,False,25.0,"",41.926699888,-87.761044775
1313240,2001-01-01T01:53:12.000Z,0460,False,False,18.0,"",41.911317045,-87.649870916
1313240,2001-01-01T01:53:12.000Z,0460,False,False,18.0,"",41.911317045,-87.649870916
1311171,2001-01-01T01:53:19.000Z,0460,False,True,24.0,"",42.022644369,-87.673878804
1311171,2001-01-01T01:53:19.000Z,0460,False,True,24.0,"",42.022644369,-87.673878804
1312007,2001-01-01T01:55:00.000Z,0460,False,False,14.0,"",41.907709232,-87.6943388
1312007,2001-01-01T01:55:00.000Z,0460,False,False,14.0,"",41.907709232,-87.6943388
2183320,2001-01-01T02:00:00.000Z,0810,False,False,4.0,52.0,41.698929811,-87.531513502
1310685,2001-01-01T02:00:00.000Z,0910,False,False,15.0,"",41.880302829,-87.768208292
1310814,2001-01-01T02:00:00.000Z,1320,False,False,12.0,"",41.855819273,-87.673642602
1310870,2001-01-01T02:00:00.000Z,1320,False,False,5.0,"",41.705618721,-87.606771496
1311346,2001-01-01T02:00:00.000Z,0820,False,False,16.0,"",41.953483769,-87.750732154
1311353,2001-01-01T02:00:00.000Z,0460,False,True,16.0,"",41.941612482,-87.808231465
1311611,2001-01-01T02:00:00.000Z,1320,False,False,22.0,"",41.689134386,-87.667619536
1311615,2001-01-01T02:00:00.000Z,0610,False,False,20.0,"",41.986619438,-87.656562237
1311976,2001-01-01T02:00:00.000Z,1320,False,False,9.0,"",41.812485655,-87.695707971
1312017,2001-01-01T02:00:00.000Z,0460,False,False,14.0,"",41.927732305,-87.704994447
1312065,2001-01-01T02:00:00.000Z,1310,False,False,2.0,"",41.821403428,-87.621690851
1312119,2001-01-01T02:00:00.000Z,0460,True,False,14.0,"",41.930259276,-87.712984757
1312129,2001-01-01T02:00:00.000Z,0460,False,False,14.0,"",41.905810518,-87.692914023
1312135,2001-01-01T02:00:00.000Z,0810,False,False,14.0,"",41.909706146,-87.688290197
1313193,2001-01-01T02:00:00.000Z,0530,False,False,14.0,"",41.907840069,-87.692210433
1318730,2001-01-01T02:00:00.000Z,1320,False,False,5.0,"",41.712774938,-87.607485683
1319907,2001-01-01T02:00:00.000Z,0460,True,False,8.0,"",41.783840571,-87.723982653
1320075,2001-01-01T02:00:00.000Z,1310,False,False,8.0,"",41.789524008,-87.719345181
1321154,2001-01-01T02:00:00.000Z,0460,False,False,8.0,"",41.783840571,-87.723982653
1354759,2001-01-01T02:00:00.000Z,2825,False,True,6.0,"",41.74906883,-87.633194644
1471591,2001-01-01T02:00:00.000Z,2825,False,True,10.0,"",41.854890506,-87.724094226
1507229,2001-01-01T02:00:00.000Z,2825,False,True,18.0,"",41.898639812,-87.63590856
1619762,2001-01-01T02:00:00.000Z,2825,False,False,4.0,"",41.704952927,-87.563112128
1919239,2001-01-01T02:00:00.000Z,1310,False,False,9.0,"",41.79742679,-87.694049252
1310685,2001-01-01T02:00:00.000Z,0910,False,False,15.0,"",41.880302829,-87.768208292
1310814,2001-01-01T02:00:00.000Z,1320,False,False,12.0,"",41.855819273,-87.673642602
1310870,2001-01-01T02:00:00.000Z,1320,False,False,5.0,"",41.705618721,-87.606771496
1311346,2001-01-01T02:00:00.000Z,0820,False,False,16.0,"",41.953483769,-87.750732154
1311353,2001-01-01T02:00:00.000Z,0460,False,True,16.0,"",41.941612482,-87.808231465
1311611,2001-01-01T02:00:00.000Z,1320,False,False,22.0,"",41.689134386,-87.667619536
1311615,2001-01-01T02:00:00.000Z,0610,False,False,20.0,"",41.986619438,-87.656562237
1311976,2001-01-01T02:00:00.000Z,1320,False,False,9.0,"",41.812485655,-87.695707971
1312017,2001-01-01T02:00:00.000Z,0460,False,False,14.0,"",41.927732305,-87.704994447
1312065,2001-01-01T02:00:00.000Z,1310,False,False,2.0,"",41.821403428,-87.621690851
1312119,2001-01-01T02:00:00.000Z,0460,True,False,14.0,"",41.930259276,-87.712984757
1312129,2001-01-01T02:00:00.000Z,0460,False,False,14.0,"",41.905810518,-87.692914023
1312135,2001-01-01T02:00:00.000Z,0810,False,False,14.0,"",41.909706146,-87.688290197
1313193,2001-01-01T02:00:00.000Z,0530,False,False,14.0,"",41.907840069,-87.692210433
1318730,2001-01-01T02:00:00.000Z,1320,False,False,5.0,"",41.712774938,-87.607485683
1319907,2001-01-01T02:00:00.000Z,0460,True,False,8.0,"",41.783840571,-87.723982653
1320075,2001-01-01T02:00:00.000Z,1310,False,False,8.0,"",41.789524008,-87.719345181
1321154,2001-01-01T02:00:00.000Z,0460,False,False,8.0,"",41.783840571,-87.723982653
1354759,2001-01-01T02:00:00.000Z,2825,False,True,6.0,"",41.74906883,-87.633194644
1927505,2001-01-01T02:02:00.000Z,1330,False,False,11.0,"",41.890714385,-87.72365477
1310370,2001-01-01T02:02:52.000Z,051A,False,False,9.0,"",41.801081313,-87.668277547
1310370,2001-01-01T02:02:52.000Z,051A,False,False,9.0,"",41.801081313,-87.668277547
1316368,2001-01-01T02:06:00.000Z,1320,False,False,25.0,"",41.920788627,-87.7205907
1316368,2001-01-01T02:06:00.000Z,1320,False,False,25.0,"",41.920788627,-87.7205907
1310247,2001-01-01T02:08:15.000Z,1340,True,True,5.0,"",41.65563052,-87.593841735
1310247,2001-01-01T02:08:15.000Z,1340,True,True,5.0,"",41.65563052,-87.593841735
1322873,2001-01-01T02:08:17.000Z,1340,True,False,6.0,"",41.755369266,-87.640357155
1322873,2001-01-01T02:08:17.000Z,1340,True,False,6.0,"",41.755369266,-87.640357155
1311222,2001-01-01T02:09:52.000Z,1330,True,False,19.0,"",41.947316112,-87.65641936
1311222,2001-01-01T02:09:52.000Z,1330,True,False,19.0,"",41.947316112,-87.65641936
1311262,2001-01-01T02:10:00.000Z,1320,True,False,19.0,"",41.956242281,-87.669449864
1311262,2001-01-01T02:10:00.000Z,1320,True,False,19.0,"",41.956242281,-87.669449864
1310087,2001-01-01T02:10:41.000Z,0460,False,False,10.0,"",41.859959896,-87.711432753
1310087,2001-01-01T02:10:41.000Z,0460,False,False,10.0,"",41.859959896,-87.711432753
1310258,2001-01-01T02:15:00.000Z,1320,False,False,3.0,"",41.776944007,-87.600409053
1310282,2001-01-01T02:15:00.000Z,0560,False,False,11.0,"",41.87278443,-87.714598271
1310635,2001-01-01T02:15:00.000Z,1310,False,False,20.0,"",41.982294987,-87.693479563
1311060,2001-01-01T02:15:00.000Z,0460,True,False,12.0,"",41.854102319,-87.677162002
1311219,2001-01-01T02:15:00.000Z,0420,False,False,24.0,"",42.019337129,-87.680511382
1311703,2001-01-01T02:15:00.000Z,0460,False,True,7.0,"",41.76766735,-87.640957955
1313747,2001-01-01T02:15:00.000Z,0460,True,False,18.0,"",41.903823145,-87.629078317
1310258,2001-01-01T02:15:00.000Z,1320,False,False,3.0,"",41.776944007,-87.600409053
1310282,2001-01-01T02:15:00.000Z,0560,False,False,11.0,"",41.87278443,-87.714598271
1310635,2001-01-01T02:15:00.000Z,1310,False,False,20.0,"",41.982294987,-87.693479563
1311060,2001-01-01T02:15:00.000Z,0460,True,False,12.0,"",41.854102319,-87.677162002
1311219,2001-01-01T02:15:00.000Z,0420,False,False,24.0,"",42.019337129,-87.680511382
1311703,2001-01-01T02:15:00.000Z,0460,False,True,7.0,"",41.76766735,-87.640957955
1313747,2001-01-01T02:15:00.000Z,0460,True,False,18.0,"",41.903823145,-87.629078317
1325118,2001-01-01T02:15:39.000Z,2250,True,False,12.0,"",41.891004313,-87.686851377
1325118,2001-01-01T02:15:39.000Z,2250,True,False,12.0,"",41.891004313,-87.686851377
1311044,2001-01-01T02:15:55.000Z,143A,True,False,12.0,"",41.886908599,-87.640053861
1311044,2001-01-01T02:15:55.000Z,143A,True,False,12.0,"",41.886908599,-87.640053861
1919445,2001-01-01T02:16:00.000Z,041A,False,False,7.0,"",41.791916874,-87.667110822
1319775,2001-01-01T02:20:00.000Z,143A,True,False,2.0,"",41.839874474,-87.627820281
1319775,2001-01-01T02:20:00.000Z,143A,True,False,2.0,"",41.839874474,-87.627820281
1311528,2001-01-01T02:22:33.000Z,0935,True,False,10.0,"",41.851653723,-87.724884729
1311599,2001-01-01T02:22:33.000Z,1320,True,False,10.0,"",41.847730329,-87.733928685
1311528,2001-01-01T02:22:33.000Z,0935,True,False,10.0,"",41.851653723,-87.724884729
1311599,2001-01-01T02:22:33.000Z,1320,True,False,10.0,"",41.847730329,-87.733928685
1310287,2001-01-01T02:27:48.000Z,1563,False,False,4.0,"",41.738636878,-87.578032653
1310287,2001-01-01T02:27:48.000Z,1563,False,False,4.0,"",41.738636878,-87.578032653
1311080,2001-01-01T02:28:56.000Z,0460,True,True,12.0,"",41.891564177,-87.684425391
1311080,2001-01-01T02:28:56.000Z,0460,True,True,12.0,"",41.891564177,-87.684425391
1324655,2001-01-01T02:29:00.000Z,1811,True,False,6.0,"",41.75088423,-87.623140934
1324655,2001-01-01T02:29:00.000Z,1811,True,False,6.0,"",41.75088423,-87.623140934
1322907,2001-01-01T02:29:12.000Z,1310,False,False,6.0,"",41.75654927,-87.635814477
1322907,2001-01-01T02:29:12.000Z,1310,False,False,6.0,"",41.75654927,-87.635814477
1309962,2001-01-01T02:30:00.000Z,0460,False,True,18.0,"",41.920928909,-87.648754209
1310023,2001-01-01T02:30:00.000Z,0460,False,False,1.0,"",41.875259759,-87.624398328
1310442,2001-01-01T02:30:00.000Z,0460,True,True,2.0,"",41.82802325,-87.608192273
1311065,2001-01-01T02:30:00.000Z,0460,True,True,17.0,"",41.961670844,-87.732310463
1311460,2001-01-01T02:30:00.000Z,0460,False,False,19.0,"",41.939620386,-87.683324586
1315657,2001-01-01T02:30:00.000Z,0610,False,False,11.0,"",41.90245966,-87.732491392
1319945,2001-01-01T02:30:00.000Z,0560,False,False,8.0,"",41.78613651,-87.717100466
1402420,2001-01-01T02:30:00.000Z,0460,False,False,18.0,"",41.895810339,-87.631377495
1309962,2001-01-01T02:30:00.000Z,0460,False,True,18.0,"",41.920928909,-87.648754209
1310023,2001-01-01T02:30:00.000Z,0460,False,False,1.0,"",41.875259759,-87.624398328
1310442,2001-01-01T02:30:00.000Z,0460,True,True,2.0,"",41.82802325,-87.608192273
1311065,2001-01-01T02:30:00.000Z,0460,True,True,17.0,"",41.961670844,-87.732310463
1311460,2001-01-01T02:30:00.000Z,0460,False,False,19.0,"",41.939620386,-87.683324586
1315657,2001-01-01T02:30:00.000Z,0610,False,False,11.0,"",41.90245966,-87.732491392
1319945,2001-01-01T02:30:00.000Z,0560,False,False,8.0,"",41.78613651,-87.717100466
1402420,2001-01-01T02:30:00.000Z,0460,False,False,18.0,"",41.895810339,-87.631377495
1311234,2001-01-01T02:34:00.000Z,1310,True,True,2.0,"",41.805211331,-87.622878714
1311234,2001-01-01T02:34:00.000Z,1310,True,True,2.0,"",41.805211331,-87.622878714
1311379,2001-01-01T02:35:00.000Z,0460,True,True,19.0,"",41.964108286,-87.679203948
1311379,2001-01-01T02:35:00.000Z,0460,True,True,19.0,"",41.964108286,-87.679203948
1310239,2001-01-01T02:35:59.000Z,0460,False,True,5.0,"",41.681112441,-87.628905571
1310239,2001-01-01T02:35:59.000Z,0460,False,True,5.0,"",41.681112441,-87.628905571
1310103,2001-01-01T02:37:39.000Z,143A,True,False,4.0,"",41.740589898,-87.556490383
1310103,2001-01-01T02:37:39.000Z,143A,True,False,4.0,"",41.740589898,-87.556490383
1311356,2001-01-01T02:40:00.000Z,3710,True,False,19.0,"",41.939550733,-87.689959573
1333188,2001-01-01T02:40:00.000Z,2825,False,True,5.0,"",41.663122556,-87.643718656
1311356,2001-01-01T02:40:00.000Z,3710,True,False,19.0,"",41.939550733,-87.689959573
1333188,2001-01-01T02:40:00.000Z,2825,False,True,5.0,"",41.663122556,-87.643718656
1311181,2001-01-01T02:40:36.000Z,1310,False,False,24.0,"",42.019270616,-87.672246584
1311181,2001-01-01T02:40:36.000Z,1310,False,False,24.0,"",42.019270616,-87.672246584
1311270,2001-01-01T02:44:45.000Z,1320,False,False,2.0,"",41.799621264,-87.617578597
1311270,2001-01-01T02:44:45.000Z,1320,False,False,2.0,"",41.799621264,-87.617578597
1310056,2001-01-01T02:45:00.000Z,1320,False,False,20.0,"",41.968812202,-87.682645472
1311187,2001-01-01T02:45:00.000Z,051A,False,True,17.0,"",41.939960433,-87.697990154
1918958,2001-01-01T02:45:00.000Z,1310,False,False,9.0,"",41.79511704,-87.695205382
1310056,2001-01-01T02:45:00.000Z,1320,False,False,20.0,"",41.968812202,-87.682645472
1311187,2001-01-01T02:45:00.000Z,051A,False,True,17.0,"",41.939960433,-87.697990154
1310531,2001-01-01T02:47:24.000Z,0460,False,True,10.0,"",41.856621732,-87.723501487
1310531,2001-01-01T02:47:24.000Z,0460,False,True,10.0,"",41.856621732,-87.723501487
1313681,2001-01-01T02:48:09.000Z,0460,True,False,18.0,"",41.892278121,-87.634012831
1313681,2001-01-01T02:48:09.000Z,0460,True,False,18.0,"",41.892278121,-87.634012831
1310323,2001-01-01T02:50:00.000Z,1320,False,False,22.0,"",41.699821414,-87.649493199
1310618,2001-01-01T02:50:00.000Z,0460,True,False,15.0,"",41.884859697,-87.766824049
1312141,2001-01-01T02:50:00.000Z,0460,False,True,25.0,"",41.917628878,-87.73284147
1315973,2001-01-01T02:50:00.000Z,0460,False,False,9.0,"",41.802818642,-87.687063751
1310323,2001-01-01T02:50:00.000Z,1320,False,False,22.0,"",41.699821414,-87.649493199
1310618,2001-01-01T02:50:00.000Z,0460,True,False,15.0,"",41.884859697,-87.766824049
1312141,2001-01-01T02:50:00.000Z,0460,False,True,25.0,"",41.917628878,-87.73284147
1315973,2001-01-01T02:50:00.000Z,0460,False,False,9.0,"",41.802818642,-87.687063751
1310333,2001-01-01T02:55:00.000Z,1320,False,False,22.0,"",41.684707536,-87.662858334
1314299,2001-01-01T02:55:00.000Z,1310,False,False,11.0,"",41.901715435,-87.735543563
1310333,2001-01-01T02:55:00.000Z,1320,False,False,22.0,"",41.684707536,-87.662858334
1314299,2001-01-01T02:55:00.000Z,1310,False,False,11.0,"",41.901715435,-87.735543563
1310088,2001-01-01T02:55:55.000Z,0313,False,False,19.0,"",41.967994437,-87.657472775
1310088,2001-01-01T02:55:55.000Z,0313,False,False,19.0,"",41.967994437,-87.657472775
1311322,2001-01-01T02:59:29.000Z,0460,False,True,19.0,"",41.944614022,-87.678348304
1311322,2001-01-01T02:59:29.000Z,0460,False,True,19.0,"",41.944614022,-87.678348304
1309919,2001-01-01T03:00:00.000Z,0810,False,False,12.0,"",41.891086873,-87.667205162
1309948,2001-01-01T03:00:00.000Z,0820,False,False,9.0,"",41.830841773,-87.630737477
1309979,2001-01-01T03:00:00.000Z,0820,False,False,9.0,"","",""
1310397,2001-01-01T03:00:00.000Z,2825,False,False,22.0,"",41.688676538,-87.638488574
1310571,2001-01-01T03:00:00.000Z,1320,False,False,8.0,"",41.784644783,-87.724008038
1310592,2001-01-01T03:00:00.000Z,1320,False,False,17.0,"",41.958466666,-87.714431898
1310634,2001-01-01T03:00:00.000Z,1320,False,False,14.0,"",41.928230808,-87.709855061
1310693,2001-01-01T03:00:00.000Z,1310,False,False,2.0,"",41.84187918,-87.623148495
1310725,2001-01-01T03:00:00.000Z,0910,True,False,8.0,"",41.793537313,-87.709372575
1310818,2001-01-01T03:00:00.000Z,0910,False,False,17.0,"",41.961305156,-87.703510211
1310831,2001-01-01T03:00:00.000Z,0810,False,False,24.0,"",41.995600771,-87.697282534
1310887,2001-01-01T03:00:00.000Z,0820,False,False,12.0,"",41.886910618,-87.645867372
1310985,2001-01-01T03:00:00.000Z,0820,False,False,14.0,"",41.924963191,-87.692546132
1311178,2001-01-01T03:00:00.000Z,0281,True,True,24.0,"",42.000646853,-87.682508861
1311318,2001-01-01T03:00:00.000Z,041A,False,False,25.0,"",41.924150943,-87.761133698
1311336,2001-01-01T03:00:00.000Z,0325,False,False,14.0,"",41.90339556,-87.671136371
1311371,2001-01-01T03:00:00.000Z,2825,False,False,4.0,"",41.726437205,-87.558477907
1311394,2001-01-01T03:00:00.000Z,1310,False,False,18.0,"",41.90788098,-87.628934529
1311646,2001-01-01T03:00:00.000Z,0610,False,False,19.0,"",41.953130823,-87.664331687
1312038,2001-01-01T03:00:00.000Z,1320,False,False,25.0,"",41.90973955,-87.745637767
1312185,2001-01-01T03:00:00.000Z,1310,False,False,15.0,"",41.869665875,-87.773203443
1312466,2001-01-01T03:00:00.000Z,1320,False,False,3.0,"",41.769411095,-87.572572689
1312737,2001-01-01T03:00:00.000Z,0320,False,False,18.0,"",41.888112342,-87.628174848
